 ----------------------header-------------------------- 2018-12-06 08:39:37,906 [49] INFO  log4netlogger - GET http://localhost:9991/
2018-12-06 09:30:55,569 [8] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 09:30:57,122 [22] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 09:35:17,364 [5] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/69
2018-12-06 09:39:31,404 [20] INFO  log4netlogger - POST http://localhost:9991/Procedure/StartTest?sid=84
2018-12-06 09:39:31,750 [32] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/69
2018-12-06 09:39:31,780 [18] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/69
2018-12-06 09:43:50,197 [47] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 09:54:22,598 [56] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/69
2018-12-06 10:03:29,169 [76] INFO  log4netlogger - POST http://localhost:9991/Procedure/FinishTest
2018-12-06 10:03:31,660 [60] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/69
2018-12-06 10:03:31,689 [58] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/69
2018-12-06 10:05:50,624 [60] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:05:53,541 [80] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:05:55,306 [54] INFO  log4netlogger - POST http://localhost:9991/Procedure/StartTest?sid=83
2018-12-06 10:05:55,330 [60] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/68
2018-12-06 10:05:55,355 [73] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:12:19,547 [81] INFO  log4netlogger - POST http://localhost:9991/Procedure/ModifyParam?sid=83
2018-12-06 10:12:19,787 [87] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/68
2018-12-06 10:12:19,818 [89] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:23:23,197 [72] INFO  log4netlogger - POST http://localhost:9991/Procedure/ReviseModifyParam?sid=83
2018-12-06 10:23:23,349 [69] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/68
2018-12-06 10:23:23,380 [95] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:24:58,463 [95] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:24:59,701 [77] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 10:25:04,123 [60] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:25:06,787 [93] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:25:08,526 [72] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:25:24,079 [89] INFO  log4netlogger - POST http://localhost:9991/Procedure/FinishTest
2018-12-06 10:25:25,453 [96] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/68
2018-12-06 10:25:25,479 [69] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/68
2018-12-06 10:25:26,499 [72] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:25:27,699 [95] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/67
2018-12-06 10:25:29,202 [60] INFO  log4netlogger - POST http://localhost:9991/Procedure/StartTest?sid=82
2018-12-06 10:25:29,224 [96] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/67
2018-12-06 10:25:29,247 [69] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/67
2018-12-06 10:25:42,367 [96] INFO  log4netlogger - POST http://localhost:9991/Procedure/FinishTest
2018-12-06 10:25:44,171 [96] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/67
2018-12-06 10:25:44,196 [72] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/67
2018-12-06 10:25:45,139 [89] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:25:46,677 [60] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/66
2018-12-06 10:25:48,033 [96] INFO  log4netlogger - POST http://localhost:9991/Procedure/StartTest?sid=81
2018-12-06 10:25:48,055 [72] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/66
2018-12-06 10:25:48,078 [96] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/66
2018-12-06 10:26:01,969 [96] INFO  log4netlogger - POST http://localhost:9991/Procedure/FinishTest
2018-12-06 10:26:03,204 [89] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Procedure/Detail/66
2018-12-06 10:26:03,225 [72] INFO  log4netlogger - GET http://localhost:9991/Procedure/Detail/66
2018-12-06 10:26:03,908 [77] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:26:06,627 [60] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 10:26:08,907 [88] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:26:13,635 [72] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:28:47,619 [60] INFO  log4netlogger - POST http://localhost:9991/Process/Publish/73
2018-12-06 10:28:47,746 [77] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Detail/73
2018-12-06 10:28:47,774 [88] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:28:49,644 [92] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 10:28:51,596 [88] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:50,304 [60] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:50,448 [91] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 10:31:52,605 [94] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:52,688 [77] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 10:31:53,378 [88] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:53,913 [96] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:54,082 [94] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:54,241 [77] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:54,409 [88] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:54,587 [96] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:31:55,597 [92] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-06 10:31:58,130 [96] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 10:32:00,381 [89] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:32:25,587 [88] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-06 10:49:32,495 [87] INFO  log4netlogger - GET http://localhost:9991/Sync
2018-12-06 10:55:15,015 [60] INFO  log4netlogger - POST http://localhost:9991/Sync/ExportWcapp
2018-12-06 10:55:16,629 [64] INFO  log4netlogger - GET http://localhost:9991/WcappFiles/72f848d1-596f-4158-a95b-a4ebd0430b35.wcapp
2018-12-06 10:55:19,243 [74] INFO  log4netlogger - GET http://localhost:9991/Sync
2018-12-06 10:55:19,347 [64] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 11:00:19,013 [63] INFO  log4netlogger - POST http://localhost:9991/Sync/ExportWcapp
2018-12-06 11:05:16,335 [59] INFO  log4netlogger - GET http://localhost:9991/Task
2018-12-06 11:08:07,440 [57] INFO  log4netlogger - GET http://localhost:9991/Task
2018-12-06 11:08:07,513 [74] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 11:08:48,308 [63] INFO  log4netlogger - GET http://localhost:9991/Task
2018-12-06 11:08:48,382 [48] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 11:26:49,496 [38] INFO  log4netlogger - GET http://localhost:9991/Sync
2018-12-06 11:26:52,651 [36] INFO  log4netlogger - GET http://localhost:9991/User
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-12-06 13:11:59,174 [7] INFO  log4netlogger - GET http://localhost:9991/User/Modify?userId=18705146&pageNo=1
2018-12-06 13:11:59,224 [7] INFO  log4netlogger - GET http://localhost:9991/
2018-12-06 13:12:10,141 [20] INFO  log4netlogger - POST http://localhost:9991/
2018-12-06 13:12:15,770 [18] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 13:12:20,684 [17] INFO  log4netlogger - GET http://localhost:9991/User
2018-12-06 13:12:22,859 [19] INFO  log4netlogger - GET http://localhost:9991/User/Modify?userId=18705146&pageNo=1
2018-12-06 13:15:41,823 [18] INFO  log4netlogger - POST http://localhost:9991/User/Modify
2018-12-06 13:15:42,348 [20] INFO  log4netlogger - GET http://localhost:9991/User/Index/1
2018-12-06 13:15:43,877 [21] INFO  log4netlogger - GET http://localhost:9991/User/Add
2018-12-06 13:18:13,177 [24] INFO  log4netlogger - POST http://localhost:9991/User/Add
2018-12-06 13:18:15,516 [7] INFO  log4netlogger - GET http://localhost:9991/User
2018-12-06 13:25:09,141 [44] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 13:25:12,092 [42] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/49
2018-12-06 13:28:17,051 [37] INFO  log4netlogger - POST http://localhost:9991/Process/Publish/49
2018-12-06 13:28:17,309 [33] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Detail/49
2018-12-06 13:28:17,355 [40] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/49
2018-12-06 13:28:20,483 [29] INFO  log4netlogger - POST http://localhost:9991/Process/Revise/49
2018-12-06 13:28:20,851 [42] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/75
2018-12-06 13:31:59,942 [30] INFO  log4netlogger - GET http://localhost:9991/Process
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-12-06 14:07:03,652 [7] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:07:04,066 [8] INFO  log4netlogger - GET http://localhost:9991/SynchroTable
2018-12-06 14:07:04,133 [9] INFO  log4netlogger - GET http://localhost:9991/
2018-12-06 14:07:32,139 [5] INFO  log4netlogger - POST http://localhost:9991/
2018-12-06 14:07:56,443 [19] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-06 14:08:36,481 [20] INFO  log4netlogger - GET http://localhost:9991/SynchroTable
2018-12-06 14:12:36,832 [29] INFO  log4netlogger - GET http://localhost:9991/SynchroTable
2018-12-06 14:12:36,989 [33] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 14:22:50,929 [59] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:22,535 [52] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:22,610 [7] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 14:24:24,343 [59] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:24,391 [49] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
2018-12-06 14:24:25,005 [53] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:25,181 [31] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:25,342 [63] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:31,368 [65] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:32,367 [7] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:32,870 [63] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:33,070 [65] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:34,069 [59] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-06 14:24:35,449 [64] INFO  log4netlogger - GET http://localhost:9991/SynchroTable
2018-12-06 14:24:36,165 [63] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:36,926 [62] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:37,110 [65] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:24:37,287 [56] INFO  log4netlogger - GET http://localhost:9991/ERP
2018-12-06 14:25:12,914 [56] INFO  log4netlogger - POST http://localhost:9991/ERP?PageNo=1
2018-12-06 14:25:38,607 [49] INFO  log4netlogger - POST http://localhost:9991/ERP/ExportERP
2018-12-06 14:25:40,458 [62] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/ERP?PageNo=1
2018-12-06 14:25:40,682 [66] INFO  log4netlogger - GET http://localhost:9991/ERP?PageNo=1
2018-12-06 14:26:26,182 [66] INFO  log4netlogger - GET http://localhost:9991/ERP?PageNo=1
2018-12-06 14:31:45,378 [67] INFO  log4netlogger - GET http://localhost:9991/User/NowUser
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-12-06 14:34:05,261 [88] INFO  log4netlogger - GET http://localhost:9991/User/NowUser
2018-12-06 14:34:10,466 [77] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
 ----------------------footer-------------------------- 
