 ----------------------header-------------------------- 2018-11-15 08:25:09,121 [7] INFO  log4netlogger - GET http://localhost:9991/
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-11-15 18:15:26,058 [7] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:15:31,779 [22] INFO  log4netlogger - GET http://localhost:54938/favicon.ico
2018-11-15 18:15:33,656 [11] INFO  log4netlogger - GET http://localhost:54938/Process/CheckMessage
2018-11-15 18:15:34,023 [11] ERROR log4netlogger -    在 System.Number.StringToNumber(String str, NumberStyles options, NumberBuffer& number, NumberFormatInfo info, Boolean parseDecimal)
   在 System.Number.ParseInt32(String s, NumberStyles style, NumberFormatInfo info)
   在 WCAPP.Controllers.ProcessController.<>c.<GetDataTableForPercents>b__29_0(String s) 位置 D:\liyang\wcapp\WCAPP\Controllers\ProcessController.cs:行号 1498
   在 System.Array.ConvertAll[TInput,TOutput](TInput[] array, Converter`2 converter)
   在 WCAPP.Controllers.ProcessController.GetDataTableForPercents(String[] areaid) 位置 D:\liyang\wcapp\WCAPP\Controllers\ProcessController.cs:行号 1498
   在 WCAPP.Controllers.ProcessController.ExportExcelForPercentForWebs(String sheetName, String xlsname, String[] areaid) 位置 D:\liyang\wcapp\WCAPP\Controllers\ProcessController.cs:行号 1438
   在 WCAPP.Controllers.ProcessController.CheckMessage() 位置 D:\liyang\wcapp\WCAPP\Controllers\ProcessController.cs:行号 1860
 ----------------------header-------------------------- 2018-11-15 18:17:16,752 [6] INFO  log4netlogger - GET http://localhost:54938/
2018-11-15 18:17:28,085 [6] INFO  log4netlogger - POST http://localhost:54938/
2018-11-15 18:17:31,667 [8] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:17:36,891 [8] INFO  log4netlogger - GET http://localhost:54938/Process/CheckMessage
 ----------------------header-------------------------- 2018-11-15 18:21:27,447 [6] INFO  log4netlogger - GET http://localhost:54938/
2018-11-15 18:21:27,579 [6] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:21:35,748 [6] INFO  log4netlogger - GET http://localhost:54938/Process/CheckMessage
2018-11-15 18:24:53,054 [11] INFO  log4netlogger - GET http://localhost:54938/Process/ImportProcesses?processIdes=47,46
2018-11-15 18:25:09,565 [15] INFO  log4netlogger - GET http://localhost:54938/Process/CheckMessage
2018-11-15 18:25:19,576 [8] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:25:27,078 [11] INFO  log4netlogger - POST http://localhost:54938/Process/DeleteProcess/47
2018-11-15 18:25:28,934 [9] INFO  log4netlogger - GET http://localhost:54938/Home/Empty?http://localhost:54938/Process
2018-11-15 18:25:29,367 [12] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:25:37,327 [8] INFO  log4netlogger - GET http://localhost:54938/Sync
2018-11-15 18:26:25,400 [13] INFO  log4netlogger - GET http://localhost:54938/Process/Index
2018-11-15 18:26:25,467 [26] INFO  log4netlogger - GET http://localhost:54938/
2018-11-15 18:26:25,774 [9] INFO  log4netlogger - GET http://localhost:54938/Content/bootstrap.css
2018-11-15 18:26:25,775 [23] INFO  log4netlogger - GET http://localhost:54938/Content/site.css
2018-11-15 18:26:25,776 [15] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/all.css
2018-11-15 18:26:25,789 [24] INFO  log4netlogger - GET http://localhost:54938/Scripts/modernizr-2.6.2.js
2018-11-15 18:26:25,789 [8] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery-1.10.2.js
2018-11-15 18:26:25,789 [12] INFO  log4netlogger - GET http://localhost:54938/Scripts/md5.js
2018-11-15 18:26:25,789 [25] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery.unobtrusive-ajax.js
2018-11-15 18:26:25,789 [13] INFO  log4netlogger - GET http://localhost:54938/Scripts/bootstrap.js
2018-11-15 18:26:25,790 [15] INFO  log4netlogger - GET http://localhost:54938/Scripts/respond.js
2018-11-15 18:26:25,798 [6] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery.form.js
2018-11-15 18:26:25,830 [11] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery-ui-1.11.4.js
2018-11-15 18:26:25,932 [9] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/base.css
2018-11-15 18:26:25,932 [8] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/theme.css
2018-11-15 18:26:25,963 [13] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/core.css
2018-11-15 18:26:25,963 [22] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/accordion.css
2018-11-15 18:26:25,964 [14] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/autocomplete.css
2018-11-15 18:26:25,966 [13] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/button.css
2018-11-15 18:26:25,968 [13] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/datepicker.css
2018-11-15 18:26:25,968 [14] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/dialog.css
2018-11-15 18:26:25,972 [13] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/resizable.css
2018-11-15 18:26:25,972 [12] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/progressbar.css
2018-11-15 18:26:25,972 [22] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/draggable.css
2018-11-15 18:26:25,974 [24] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/menu.css
2018-11-15 18:26:25,974 [25] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/selectable.css
2018-11-15 18:26:25,981 [12] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/selectmenu.css
2018-11-15 18:26:25,981 [15] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/slider.css
2018-11-15 18:26:25,984 [6] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/tabs.css
2018-11-15 18:26:25,984 [12] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/sortable.css
2018-11-15 18:26:25,985 [26] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/spinner.css
2018-11-15 18:26:25,993 [23] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/tooltip.css
2018-11-15 18:26:28,605 [22] INFO  log4netlogger - GET http://localhost:54938/favicon.ico
2018-11-15 18:26:34,700 [15] INFO  log4netlogger - POST http://localhost:54938/
2018-11-15 18:26:34,815 [12] INFO  log4netlogger - GET http://localhost:54938/Process
2018-11-15 18:26:36,129 [23] INFO  log4netlogger - GET http://localhost:54938/Content/process.css
2018-11-15 18:26:36,224 [9] INFO  log4netlogger - GET http://localhost:54938/Images/bg.jpg
2018-11-15 18:26:39,621 [14] INFO  log4netlogger - GET http://localhost:54938/Process/CheckMessage
2018-11-15 18:27:22,246 [13] INFO  log4netlogger - GET http://localhost:54938/Sync
2018-11-15 18:36:14,029 [10] INFO  log4netlogger - GET http://localhost:54938/Process/Detail/46
2018-11-15 18:36:18,526 [15] INFO  log4netlogger - GET http://localhost:54938/Procedure/Detail/51
2018-11-15 18:36:23,311 [22] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_flat_75_ffffff_40x100.png
2018-11-15 18:36:23,312 [6] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png
2018-11-15 18:36:23,312 [17] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-icons_222222_256x240.png
2018-11-15 18:36:23,322 [14] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png
2018-11-15 18:36:49,562 [12] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:37:21,896 [6] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:37:32,201 [6] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:37:34,305 [8] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:37:37,589 [24] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:37:54,228 [24] INFO  log4netlogger - POST http://localhost:54938/Procedure/FinishTest
2018-11-15 18:38:18,927 [16] INFO  log4netlogger - GET http://localhost:54938/Procedure/Detail/51
2018-11-15 18:38:18,988 [13] INFO  log4netlogger - GET http://localhost:54938/Content/bootstrap.css
2018-11-15 18:38:18,997 [21] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/all.css
2018-11-15 18:38:19,002 [26] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/base.css
2018-11-15 18:38:19,003 [15] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/theme.css
2018-11-15 18:38:19,006 [14] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/core.css
2018-11-15 18:38:19,007 [6] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/accordion.css
2018-11-15 18:38:19,008 [10] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/autocomplete.css
2018-11-15 18:38:19,009 [20] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/button.css
2018-11-15 18:38:19,010 [22] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/datepicker.css
2018-11-15 18:38:19,012 [17] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/dialog.css
2018-11-15 18:38:19,014 [14] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/draggable.css
2018-11-15 18:38:19,014 [6] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/menu.css
2018-11-15 18:38:19,014 [9] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/progressbar.css
2018-11-15 18:38:19,017 [8] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/selectable.css
2018-11-15 18:38:19,017 [22] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/resizable.css
2018-11-15 18:38:19,019 [16] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/selectmenu.css
2018-11-15 18:38:19,019 [24] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/sortable.css
2018-11-15 18:38:19,021 [13] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/slider.css
2018-11-15 18:38:19,025 [16] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/spinner.css
2018-11-15 18:38:19,025 [24] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/tabs.css
2018-11-15 18:38:19,026 [21] INFO  log4netlogger - GET http://localhost:54938/Content/themes/base/tooltip.css
2018-11-15 18:38:19,035 [7] INFO  log4netlogger - GET http://localhost:54938/Content/site.css
2018-11-15 18:38:19,040 [26] INFO  log4netlogger - GET http://localhost:54938/Scripts/modernizr-2.6.2.js
2018-11-15 18:38:19,052 [15] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery-1.10.2.js
2018-11-15 18:38:19,074 [12] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery-ui-1.11.4.js
2018-11-15 18:38:19,109 [10] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery.unobtrusive-ajax.js
2018-11-15 18:38:19,114 [10] INFO  log4netlogger - GET http://localhost:54938/Scripts/md5.js
2018-11-15 18:38:19,118 [20] INFO  log4netlogger - GET http://localhost:54938/Scripts/jquery.form.js
2018-11-15 18:38:19,125 [11] INFO  log4netlogger - GET http://localhost:54938/Scripts/bootstrap.js
2018-11-15 18:38:19,132 [9] INFO  log4netlogger - GET http://localhost:54938/Scripts/respond.js
2018-11-15 18:38:19,157 [6] INFO  log4netlogger - GET http://localhost:54938/Images/bg.jpg
