 ----------------------header-------------------------- 2018-12-05 10:35:21,324 [10] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 15:10:16,667 [24] INFO  log4netlogger - POST http://localhost:9991/
2018-12-05 15:10:16,674 [5] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 15:10:18,257 [27] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-05 15:10:19,931 [24] INFO  log4netlogger - GET http://localhost:9991/Approve/Approve/17
2018-12-05 15:10:21,974 [23] INFO  log4netlogger - POST http://localhost:9991/Approve/Approve/17
2018-12-05 15:10:23,301 [21] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-05 15:10:24,431 [24] INFO  log4netlogger - GET http://localhost:9991/Home/Logoff
2018-12-05 15:10:24,436 [28] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 15:10:29,161 [17] INFO  log4netlogger - POST http://localhost:9991/
2018-12-05 15:10:29,167 [23] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 15:10:30,791 [18] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-05 15:10:31,999 [5] INFO  log4netlogger - GET http://localhost:9991/Approve/Approve/17
2018-12-05 15:10:34,141 [27] INFO  log4netlogger - POST http://localhost:9991/Approve/Approve/17
2018-12-05 15:10:35,505 [17] INFO  log4netlogger - GET http://localhost:9991/Approve/Waiting
2018-12-05 15:10:36,711 [23] INFO  log4netlogger - GET http://localhost:9991/Home/Logoff
2018-12-05 15:10:36,716 [5] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 15:10:39,913 [18] INFO  log4netlogger - POST http://localhost:9991/
2018-12-05 15:10:39,918 [5] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 15:10:44,567 [5] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=2&pageSize=10
2018-12-05 15:10:45,864 [26] INFO  log4netlogger - GET http://localhost:9991/Process?copPageNo=3&pageSize=10
2018-12-05 15:10:50,449 [17] INFO  log4netlogger - GET http://localhost:9991/Process/Detail/73
2018-12-05 15:29:58,900 [40] INFO  log4netlogger - GET http://localhost:9991/Process
2018-12-05 15:30:00,154 [37] INFO  log4netlogger - GET http://localhost:9991/Process/Create
2018-12-05 15:39:57,158 [32] INFO  log4netlogger - POST http://localhost:9991/Process/Create
2018-12-05 15:39:57,209 [42] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 15:48:58,067 [27] INFO  log4netlogger - POST http://localhost:9991/Process/AddProcedure?pid=74
2018-12-05 15:48:58,131 [42] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/74
2018-12-05 15:48:58,157 [26] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 16:05:52,927 [29] INFO  log4netlogger - POST http://localhost:9991/Process/AddProcedure?pid=74
2018-12-05 16:05:55,815 [36] INFO  log4netlogger - POST http://localhost:9991/Process/AddProcedure?pid=74
2018-12-05 16:05:55,838 [35] INFO  log4netlogger - GET http://localhost:9991/Home/Empty?http://localhost:9991/Process/Creating/74
2018-12-05 16:05:55,865 [31] INFO  log4netlogger - GET http://localhost:9991/Process/Creating/74
2018-12-05 16:12:01,824 [40] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/71
2018-12-05 16:15:45,645 [23] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=71
2018-12-05 16:16:10,438 [34] INFO  log4netlogger - GET http://localhost:9991/Procedure/Creating/71
2018-12-05 16:16:10,531 [29] INFO  log4netlogger - GET http://localhost:9991/favicon.ico
 ----------------------footer--------------------------  ----------------------header-------------------------- 2018-12-05 16:50:40,748 [7] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=71
2018-12-05 16:50:40,775 [7] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 16:50:41,518 [9] INFO  log4netlogger - GET http://localhost:9991/Scripts/modernizr-2.6.2.js?_=1543997770493
2018-12-05 16:50:41,585 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery-1.10.2.js?_=1543997770494
2018-12-05 16:50:41,616 [7] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery-ui-1.11.4.js?_=1543997770495
2018-12-05 16:50:41,669 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery.unobtrusive-ajax.js?_=1543997770496
2018-12-05 16:50:41,681 [7] INFO  log4netlogger - GET http://localhost:9991/Scripts/md5.js?_=1543997770497
2018-12-05 16:50:41,697 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery.form.js?_=1543997770498
2018-12-05 16:50:41,707 [9] INFO  log4netlogger - GET http://localhost:9991/Scripts/bootstrap.js?_=1543997770499
2018-12-05 16:50:41,716 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/respond.js?_=1543997770500
2018-12-05 16:50:41,859 [7] INFO  log4netlogger - POST http://localhost:9991/Procedure/AddSeam?prid=71
2018-12-05 16:50:41,862 [8] INFO  log4netlogger - GET http://localhost:9991/
2018-12-05 16:50:41,907 [9] INFO  log4netlogger - GET http://localhost:9991/Scripts/modernizr-2.6.2.js?_=1543997770501
2018-12-05 16:50:41,967 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery-1.10.2.js?_=1543997770502
2018-12-05 16:50:42,037 [7] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery-ui-1.11.4.js?_=1543997770503
2018-12-05 16:50:42,075 [9] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery.unobtrusive-ajax.js?_=1543997770504
2018-12-05 16:50:42,093 [8] INFO  log4netlogger - GET http://localhost:9991/Scripts/md5.js?_=1543997770505
2018-12-05 16:50:42,103 [9] INFO  log4netlogger - GET http://localhost:9991/Scripts/jquery.form.js?_=1543997770506
